"LOAN_ID","MEMBER_ID","LOAN_AMOUNT","FUNDED_AMOUNT","TERM","INTEREST_RATE","EXPECTED_DEFAULT_RATE","SERVICE_FEE_RATE","INSTALLMENT","GRADE","SUBGRADE","EMPLOYMENT_LENGTH","HOME_OWNERSHIP","ANNUAL_INCOME","ANNUAL_INCOME_VERIFIED","ACCEPTED_DATE","EXPIRATION_DATE","LISTING_DATE","CREDIT_PULL_DATE","REVIEW_STATUS_DATE","REVIEW_STATUS","DESCRIPTION","PURPOSE","ADDRESS_ZIP","ADDRESS_STATE","INVESTOR_COUNT","INITIAL_LIST_STATUS","EMP_TITLE","INITIAL_LIST_STATUS_EXPIRE_DATE","ACCOUNTS_NOW_DELINQUENT","ACCOUNTS_OPEN_IN_PAST_24_MTHS","BANK_CARDS_AMOUNT_OPEN_TO_BUY","BANK_CARDS_UTILIZATION_RATIO","DEBT_TO_INCOME_RATIO","DELINQUENCIES_IN_LAST_2_YEARS","DELINQUENT_AMOUNT","EARLIEST_CREDIT_LINE_DATE","FICO_RANGE_LOW","FICO_RANGE_HIGH","INQUIRIES_IN_LAST_6_MONTHS","MONTHS_SINCE_LAST_DELINQUENCY","MONTHS_SINCE_LAST_RECORD","MONTHS_SINCE_LAST_INQUIRY","MONTHS_SINCE_RECENT_REVOLVING_DELINQUENCY","MONTHS_SINCE_RECENT_BANK_CARD","MORTGAGE_ACCOUNTS","OPEN_ACCOUNTS","PUBLIC_RECORDS","TOTAL_BALANCE_EXCLUDING_MORTGAGE","REVOLVING_BALANCE","REVOLVING_UTILIZATION","TOTAL_BANK_CARD_LIMIT","TOTAL_ACCOUNTS","TOTAL_IL_HIGH_CREDIT_LIMIT","NUM_REV_ACCTS","MTHS_SINCE_RECENT_BC_DLQ","PUB_REC_BANKRUPTCIES","NUM_ACCTS_EVER_120_PPD","CHARGEOFF_WITHIN_12_MTHS","COLLECTIONS_12_MTHS_EXMED","TAX_LIENS","MTHS_SINCE_LAST_MAJOR_DEROG","NUM_STATS","NUM_TL_OP_PAST_12_M","MO_SIN_RCNT_TL","TO_HI_CRED_LIM","TO_CUR_BAL","AVG_CUR_BAL","NUM_BC_TL","NUM_ACTV_BC_TL","NUM_BC_STATS","PCT_TL_NVR_DLQ","NUM_TL_90_G_DPD_24_M","NUM_TL_30_DPD","NUM_TL_120_DPD_2_M","NUM_IL_TL","MO_SIN_OLD_IL_ACCT","NUM_ACTV_REV_TL","MO_SIN_OLD_REV_TL_OP","MO_SIN_RCNT_REV_TL_OP","TOTAL_REV_HI_LIM","NUM_REV_TL_BAL_GT0","NUM_OP_REV_TL","TOT_COLL_AMT","PERCENT_OF_BANK_CARDS_OVER_75_PERCENT_UTIL"
"41161519","44037332","28000.0","10575.0","60","7.89","2.2","0.47","566.27","A","A5","36","MORTGAGE","86000.0","NOT_VERIFIED","2015-02-14T10:38:45.000-08:00","2015-02-28T10:45:40.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T10:38:13.000-08:00","","NOT_APPROVED","","debt_consolidation","599xx","MT","0","F","Supervisor ","2015-02-14T14:00:00.000-08:00","0","6","15270","38.9","16.26","0","0.0","1988-02-13T16:00:00.000-08:00","760","764","0","","","22","","1","7","9","0","25505","16601.0","41.5","25000","33","36097","9","","0","0","0","0","0","","9","2","1","244322","188730","23591","4","2","3","100","0","0","0","14","140","4","315","1","40000","4","5","0","33.3"
"41161013","44036807","28000.0","10525.0","36","5.93","1.0","0.78","850.93","A","A1","120","MORTGAGE","210000.0","NOT_VERIFIED","2015-02-13T09:13:35.000-08:00","2015-02-27T09:14:58.000-08:00","2015-02-13T10:00:00.000-08:00","2015-02-13T08:47:54.000-08:00","","NOT_APPROVED","","debt_consolidation","190xx","PA","0","F","Sole Proprietor","2015-02-13T10:00:00.000-08:00","0","3","3157","88.5","6.81","0","0.0","1994-07-12T17:00:00.000-07:00","760","764","1","","","2","","14","6","11","0","61362","26635.0","40.1","27500","32","55120","17","","0","0","0","0","0","","11","0","14","406332","316889","28808","5","2","2","100","0","0","0","9","140","6","247","14","66400","6","8","0","50.0"
"40941227","43817056","26500.0","9000.0","36","9.17","3.0","0.85","844.8","B","B2","24","RENT","56500.0","NOT_VERIFIED","2015-02-14T16:05:18.000-08:00","2015-02-28T16:08:34.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T15:19:46.000-08:00","","NOT_APPROVED","","credit_card","945xx","CA","0","F","HR Administrator","2015-02-14T18:00:00.000-08:00","0","12","5111","82.4","31.65","0","0.0","1996-03-13T16:00:00.000-08:00","675","679","2","","30","2","","4","0","15","1","115664","23989.0","62.0","29100","70","101249","51","","1","0","0","0","0","","14","4","2","139949","115664","8262","24","2","5","100","0","0","0","19","209","2","227","2","38700","2","12","0","20.0"
"41099451","43975189","28000.0","10350.0","36","9.99","3.55","0.85","903.35","B","B3","0","MORTGAGE","195000.0","NOT_VERIFIED","2015-02-14T10:40:23.000-08:00","2015-02-28T10:54:29.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-08T14:49:27.000-08:00","","NOT_APPROVED","","credit_card","191xx","PA","0","F","Diector of Operations","2015-02-14T14:00:00.000-08:00","0","1","4032","92.6","17.9","0","0.0","1972-01-07T16:00:00.000-08:00","705","709","0","","","2","","75","6","14","0","106100","50468.0","92.6","54500","30","35749","14","","0","0","0","0","0","","14","1","2","664832","587859","48988","11","5","6","100","0","0","0","8","158","5","515","75","54500","5","7","0","100.0"
"41019378","43895107","28000.0","10350.0","36","6.92","1.7","0.78","863.54","A","A4","0","RENT","125000.0","VERIFIED","2015-02-12T14:23:26.000-08:00","2015-02-26T14:26:22.000-08:00","2015-02-12T18:00:00.000-08:00","2015-02-07T19:59:31.000-08:00","","NOT_APPROVED","","major_purchase","468xx","IN","0","F","Director, Product Management","2015-02-12T18:00:00.000-08:00","0","13","79401","3.3","6.46","0","0.0","1997-03-07T16:00:00.000-08:00","725","729","3","","112","1","","1","0","19","1","36848","4770.0","4.9","82000","35","34967","28","","1","0","0","0","0","","19","4","1","135167","36848","1939","19","3","13","100","0","0","0","7","114","7","215","1","100200","7","18","0","0.0"
"40961441","43837267","30000.0","12250.0","60","10.99","4.43","0.53","652.13","B","B4","36","RENT","121000.0","NOT_VERIFIED","2015-02-14T17:04:21.000-08:00","2015-02-28T17:22:44.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-12T14:06:39.000-08:00","","NOT_APPROVED","","credit_card","900xx","CA","0","F","Controller","2015-02-14T18:00:00.000-08:00","0","1","30244","72.2","18.78","0","0.0","1978-08-11T17:00:00.000-07:00","675","679","1","","","3","","12","0","16","0","78556","78556.0","70.6","108800","25","0","25","","0","0","0","0","0","","16","1","12","111300","78556","4910","21","15","15","100","0","0","0","0","","15","438","12","111300","15","16","0","60.0"
"40951231","43827043","27000.0","9175.0","36","5.93","1.0","0.78","820.54","A","A1","36","MORTGAGE","98000.0","NOT_VERIFIED","2015-02-14T15:03:35.000-08:00","2015-02-28T15:07:29.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:53:09.000-08:00","","NOT_APPROVED","","debt_consolidation","454xx","OH","0","F","Research Scientist","2015-02-14T18:00:00.000-08:00","0","6","43031","27.6","28.77","0","0.0","1995-09-13T17:00:00.000-07:00","765","769","0","","","0","","24","3","15","0","148461","19577.0","29.9","59400","30","166386","11","","0","0","0","0","0","","15","2","9","350536","265876","17725","9","2","6","100","0","0","0","16","233","3","158","9","65400","3","7","0","16.7"
"40563402","43428247","28000.0","10025.0","36","6.92","1.7","0.78","863.54","A","A4","120","MORTGAGE","74000.0","NOT_VERIFIED","2015-02-14T09:14:47.000-08:00","2015-02-28T09:32:36.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-09T23:45:31.000-08:00","","NOT_APPROVED","","credit_card","799xx","TX","0","F","City Letter Carrier ","2015-02-14T10:00:00.000-08:00","0","3","694","97.4","18.46","0","0.0","1994-04-09T17:00:00.000-07:00","715","719","0","","","20","","12","2","12","0","33464","31052.0","59.0","26800","17","21100","14","","0","0","0","0","0","","12","2","6","236621","184547","16777","6","4","4","100","0","0","0","1","55","7","250","6","52600","7","10","0","100.0"
"41011233","43887028","29000.0","10850.0","36","6.92","1.7","0.78","894.38","A","A4","120","MORTGAGE","170000.0","SOURCE_VERIFIED","2015-02-11T19:33:18.000-08:00","2015-02-25T19:37:19.000-08:00","2015-02-12T06:00:00.000-08:00","2015-02-11T11:13:03.000-08:00","2015-02-13T11:32:50.000-08:00","APPROVED","","home_improvement","115xx","NY","0","F","Director","2015-02-12T06:00:00.000-08:00","0","5","31799","27.1","12.76","1","0.0","2002-08-10T17:00:00.000-07:00","715","719","1","6","","2","6","16","2","11","0","47025","12298.0","26.9","43600","19","63415","10","","0","0","0","0","0","","11","0","13","437115","343346","34335","6","5","6","94","0","0","0","7","63","6","150","16","45700","6","9","0","0.0"
"41071541","43947386","28000.0","9775.0","36","7.89","2.15","0.78","876.0","A","A5","96","RENT","252000.0","NOT_VERIFIED","2015-02-13T18:41:12.000-08:00","2015-02-27T18:43:45.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-13T18:40:44.000-08:00","","NOT_APPROVED","","credit_card","483xx","MI","0","F","Private Client Advisor","2015-02-14T06:00:00.000-08:00","0","3","13162","46.1","3.68","0","0.0","2000-03-13T16:00:00.000-08:00","675","679","1","40","61","0","40","9","2","12","1","29480","11238.0","46.1","24400","26","22359","21","40","0","4","0","0","0","40","12","3","9","46759","29480","2680","17","5","9","84","0","0","0","3","128","5","179","9","24400","5","10","0","22.2"
"41039249","43914968","28000.0","9750.0","36","7.89","2.15","0.78","876.0","A","A5","120","RENT","109000.0","NOT_VERIFIED","2015-02-14T13:38:08.000-08:00","2015-02-28T13:42:59.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T10:16:28.000-08:00","","NOT_APPROVED","","debt_consolidation","934xx","CA","0","F","Regional Manager","2015-02-14T14:00:00.000-08:00","0","6","13432","60.4","13.37","1","0.0","1996-07-13T17:00:00.000-07:00","665","669","0","3","","11","","12","2","16","0","53379","35237.0","69.1","33900","26","22934","16","","0","0","0","0","0","","16","2","9","74354","53379","3559","11","8","10","96","0","0","0","5","167","9","223","9","51000","9","13","0","60.0"
"40979576","43855311","30000.0","11725.0","36","9.17","3.0","0.85","956.37","B","B2","120","MORTGAGE","65000.0","NOT_VERIFIED","2015-02-12T13:27:14.000-08:00","2015-02-26T13:46:20.000-08:00","2015-02-12T14:00:00.000-08:00","2015-02-09T06:20:01.000-08:00","","NOT_APPROVED","","credit_card","149xx","NY","0","W","Paralegal","2015-02-13T02:00:00.000-08:00","0","7","22562","55.9","28.99","0","0.0","1987-05-08T17:00:00.000-07:00","695","699","2","","","2","","3","4","26","0","55889","38468.0","52.8","51200","45","19500","30","","0","0","0","0","0","","26","4","2","149300","110565","4807","12","10","10","100","0","0","0","11","174","16","333","3","72800","16","23","0","30.0"
"41080901","43956716","35000.0","16550.0","60","11.53","4.46","0.53","770.27","B","B5","120","MORTGAGE","95000.0","NOT_VERIFIED","2015-02-12T13:57:41.000-08:00","2015-02-26T14:02:28.000-08:00","2015-02-12T18:00:00.000-08:00","2015-02-12T13:47:07.000-08:00","","NOT_APPROVED","","debt_consolidation","730xx","OK","0","W","Driver","2015-02-13T06:00:00.000-08:00","0","6","58284","33.3","34.04","0","0.0","1981-12-11T16:00:00.000-08:00","740","744","1","","","4","","4","1","18","0","159483","29151.0","32.0","87400","30","152827","18","","0","0","0","0","0","","18","3","4","243927","159483","9381","12","6","11","100","0","0","0","11","178","7","398","4","91100","7","14","0","27.3"
"41130637","44006436","30000.0","11200.0","36","6.68","1.5","0.78","921.93","A","A3","120","OWN","450000.0","NOT_VERIFIED","2015-02-13T14:05:19.000-08:00","2015-02-27T14:17:13.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-12T09:00:56.000-08:00","","NOT_APPROVED","","credit_card","275xx","NC","0","F","Certified Financial Planner","2015-02-13T18:00:00.000-08:00","0","3","23799","56.5","8.6","0","0.0","1990-04-11T17:00:00.000-07:00","720","724","0","","","","","8","6","23","0","124675","115254.0","47.9","81300","35","27556","26","","0","0","0","0","0","","23","2","6","863877","749420","32583","13","12","12","100","0","0","0","3","150","17","298","6","163200","17","20","0","16.7"
"40921355","43797150","30000.0","11150.0","36","7.89","2.15","0.78","938.57","A","A5","120","RENT","166000.0","NOT_VERIFIED","2015-02-12T07:40:28.000-08:00","2015-02-26T07:46:23.000-08:00","2015-02-12T10:00:00.000-08:00","2015-02-12T07:37:29.000-08:00","","NOT_APPROVED","","credit_card","222xx","VA","0","F","Branch Manager","2015-02-12T10:00:00.000-08:00","0","1","44752","47.8","7.41","1","0.0","1987-02-11T16:00:00.000-08:00","690","694","0","19","","18","","5","3","6","0","41048","41048.0","47.8","85800","34","0","20","","0","2","0","0","0","19","6","1","5","85800","41048","6841","14","5","6","94","1","0","0","9","139","5","336","5","85800","5","6","0","0.0"
"40981659","43857484","28000.0","8900.0","60","8.18","2.4","0.53","570.16","B","B1","96","MORTGAGE","330000.0","NOT_VERIFIED","2015-02-13T20:00:05.000-08:00","2015-02-27T20:04:46.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-13T19:49:54.000-08:00","2015-02-13T20:07:32.000-08:00","APPROVED","","home_improvement","432xx","OH","0","F","director","2015-02-14T06:00:00.000-08:00","0","8","21752","64.8","10.31","0","0.0","1992-12-13T16:00:00.000-08:00","680","684","0","","","9","","12","4","20","0","130910","59439.0","57.7","61800","42","69731","24","","0","0","0","0","0","","20","5","11","595574","515326","27122","13","7","9","100","0","0","0","13","266","14","193","11","103100","14","16","0","75.0"
"41000897","43876686","26300.0","7100.0","60","6.92","1.2","0.47","519.78","A","A4","0","MORTGAGE","70000.0","NOT_VERIFIED","2015-02-13T17:49:23.000-08:00","2015-02-27T18:00:59.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-13T15:58:31.000-08:00","","NOT_APPROVED","","debt_consolidation","936xx","CA","0","W","","2015-02-14T18:00:00.000-08:00","0","3","59186","14.3","8.85","0","0.0","1991-07-12T17:00:00.000-07:00","765","769","0","29","","7","","1","5","19","0","24080","13440.0","12.7","69100","34","17454","24","","0","0","0","0","0","","19","1","1","408454","298071","17534","17","3","11","97","0","0","0","4","132","6","283","1","106200","6","17","0","0.0"
"41169558","44045270","28500.0","9175.0","60","10.99","4.43","0.53","619.52","B","B4","120","OWN","63000.0","NOT_VERIFIED","2015-02-13T14:39:17.000-08:00","2015-02-27T14:41:23.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-09T05:05:10.000-08:00","","NOT_APPROVED","","home_improvement","813xx","CO","0","W","Office Manager","2015-02-14T06:00:00.000-08:00","0","1","15855","66.4","14.46","0","0.0","1987-11-08T16:00:00.000-08:00","700","704","0","","","","","24","0","5","0","31610","31610.0","65.3","47200","11","0","7","","0","0","0","0","0","","5","0","24","48400","31610","6322","6","4","4","100","0","0","0","4","111","5","327","24","48400","5","5","0","75.0"
"41100573","43976369","30000.0","10350.0","36","6.92","1.7","0.78","925.22","A","A4","120","MORTGAGE","107000.0","NOT_VERIFIED","2015-02-12T12:03:25.000-08:00","2015-02-26T12:06:29.000-08:00","2015-02-12T14:00:00.000-08:00","2015-02-12T12:02:08.000-08:00","2015-02-12T12:31:10.000-08:00","APPROVED","","debt_consolidation","800xx","CO","0","W","Senior Analyst","2015-02-13T02:00:00.000-08:00","0","5","55854","36.5","18.63","0","0.0","1999-09-11T17:00:00.000-07:00","740","744","0","","","","","6","3","12","0","115467","40440.0","37.2","88000","55","84674","18","","0","0","0","0","0","","12","1","6","382774","295154","26832","13","3","7","100","0","0","0","33","152","5","185","6","108600","5","9","0","33.3"
"40932152","43808005","31200.0","11425.0","36","7.89","2.15","0.78","976.12","A","A5","120","MORTGAGE","85000.0","NOT_VERIFIED","2015-02-14T07:02:31.000-08:00","2015-02-28T07:12:51.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T05:58:00.000-08:00","","NOT_APPROVED","","debt_consolidation","283xx","NC","0","F","Contracting Officer","2015-02-14T10:00:00.000-08:00","0","7","15819","19.3","9.39","0","0.0","1999-12-13T16:00:00.000-08:00","740","744","0","","","20","","7","1","21","0","26674","26674.0","33.6","19600","34","0","29","","0","0","0","0","0","","21","3","1","185033","111333","5860","7","1","4","100","0","0","0","4","139","5","182","1","79400","5","20","88","0.0"
"41021416","43897279","32000.0","11125.0","36","8.18","2.2","0.85","1005.43","B","B1","120","MORTGAGE","92000.0","NOT_VERIFIED","2015-02-14T17:34:09.000-08:00","2015-02-28T17:41:05.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T17:17:36.000-08:00","2015-02-14T18:01:16.000-08:00","APPROVED","","debt_consolidation","640xx","MO","0","F","Driver","2015-02-14T18:00:00.000-08:00","0","7","40079","38.5","10.15","0","0.0","1993-08-14T17:00:00.000-07:00","705","709","1","","","4","","4","4","15","0","34492","34492.0","42.6","65200","33","0","28","","0","0","0","0","0","","15","3","4","305115","239312","17094","17","7","9","100","0","0","0","1","123","9","258","4","81000","9","13","0","33.3"
"40931719","43807539","35000.0","13825.0","36","9.17","3.0","0.85","1115.77","B","B2","0","MORTGAGE","200000.0","NOT_VERIFIED","2015-02-12T23:08:17.000-08:00","2015-02-26T23:13:49.000-08:00","2015-02-13T06:00:00.000-08:00","2015-02-12T23:07:29.000-08:00","","NOT_APPROVED","","credit_card","782xx","TX","0","F","","2015-02-13T06:00:00.000-08:00","0","7","44481","62.5","19.58","0","0.0","1981-03-12T16:00:00.000-08:00","690","694","1","","","2","","7","3","30","0","150671","91006.0","51.4","118700","61","126198","39","","0","0","0","0","0","","30","5","6","510848","263874","8796","18","9","11","100","0","0","0","18","153","14","407","6","177100","14","23","0","45.5"
"41079197","43954920","35000.0","13550.0","36","9.99","3.55","0.85","1129.19","B","B3","36","RENT","363907.0","NOT_VERIFIED","2015-02-13T14:45:00.000-08:00","2015-02-27T14:45:52.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-07T09:56:29.000-08:00","","NOT_APPROVED","","debt_consolidation","950xx","CA","0","F","CEO","2015-02-13T18:00:00.000-08:00","0","3","19156","63.8","4.73","0","0.0","2000-10-06T17:00:00.000-07:00","695","699","0","","","16","","4","0","12","0","52271","48539.0","70.4","52900","24","22641","21","","0","0","0","0","0","","12","1","4","91541","52271","4356","16","6","9","100","0","0","0","2","100","7","172","4","68900","7","11","0","44.4"
"41051683","43927511","33000.0","11275.0","36","8.18","2.2","0.85","1036.85","B","B1","72","RENT","99840.0","NOT_VERIFIED","2015-02-14T14:50:14.000-08:00","2015-02-28T14:52:53.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-13T18:11:36.000-08:00","2015-02-14T14:53:13.000-08:00","APPROVED","","debt_consolidation","775xx","TX","0","F","Alloy Verification Specialist","2015-02-14T18:00:00.000-08:00","0","6","24459","34.9","30.95","0","0.0","1997-10-13T17:00:00.000-07:00","740","744","0","","","14","","40","0","13","0","75101","30803.0","42.6","37600","22","65381","13","","0","0","0","0","0","","13","1","12","137681","75101","6258","7","2","3","100","0","0","0","9","139","6","208","13","72300","6","9","0","66.7"
"40674388","43540108","25000.0","3100.0","60","10.99","4.43","0.53","543.44","B","B4","120","RENT","55000.0","SOURCE_VERIFIED","2015-02-12T10:47:45.000-08:00","2015-02-26T11:15:00.000-08:00","2015-02-12T14:00:00.000-08:00","2015-02-12T08:27:05.000-08:00","2015-02-13T15:30:34.000-08:00","APPROVED","","credit_card","363xx","AL","0","W","CO-OWNER","2015-02-13T02:00:00.000-08:00","0","0","30597","45.4","38.23","0","0.0","1978-11-11T16:00:00.000-08:00","735","739","0","","","4","","30","5","8","0","44759","25403.0","45.4","56000","24","46145","8","","0","0","0","0","0","","8","0","27","102145","44759","5595","8","4","5","100","0","0","0","11","178","4","351","30","56000","4","5","0","40.0"
"41031154","43906961","35000.0","12575.0","36","9.17","3.0","0.85","1115.77","B","B2","48","MORTGAGE","150000.0","NOT_VERIFIED","2015-02-14T09:23:08.000-08:00","2015-02-28T09:46:14.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T09:22:16.000-08:00","","NOT_APPROVED","","debt_consolidation","283xx","NC","0","F","superintendent","2015-02-14T10:00:00.000-08:00","0","2","17499","45.8","11.85","1","0.0","2001-12-13T16:00:00.000-08:00","730","734","1","15","","1","15","39","3","9","0","47999","19690.0","42.2","32300","27","50000","17","15","0","0","0","0","0","","9","1","7","302950","243480","30435","12","3","4","92","0","0","0","7","122","5","158","7","46700","5","6","0","0.0"
"40980461","43856237","35000.0","12200.0","36","7.89","2.15","0.78","1095.0","A","A5","120","MORTGAGE","417000.0","NOT_VERIFIED","2015-02-11T09:13:23.000-08:00","2015-02-25T09:18:17.000-08:00","2015-02-11T10:00:00.000-08:00","2015-02-11T09:12:35.000-08:00","","NOT_APPROVED","","credit_card","605xx","IL","0","F","President","2015-02-11T10:00:00.000-08:00","0","3","43894","73.0","4.54","3","0.0","1986-04-10T16:00:00.000-08:00","710","714","1","8","","1","8","121","2","17","0","52925","34486.0","62.2","76600","32","19183","23","22","0","0","0","0","0","","17","1","7","406383","280778","16516","11","5","6","81","0","0","0","7","146","10","346","16","87200","10","13","0","50.0"
"40960617","43836414","27275.0","3075.0","60","9.99","4.05","0.53","579.38","B","B3","12","MORTGAGE","300000.0","NOT_VERIFIED","2015-02-11T13:10:13.000-08:00","2015-02-25T13:12:40.000-08:00","2015-02-11T14:00:00.000-08:00","2015-02-10T12:54:41.000-08:00","","NOT_APPROVED","","debt_consolidation","371xx","TN","0","W","CEO","2015-02-12T02:00:00.000-08:00","0","9","4030","89.1","16.18","1","0.0","1988-12-09T16:00:00.000-08:00","660","664","1","11","","5","11","12","4","21","0","140900","59742.0","79.6","37000","33","91609","14","","0","0","0","0","0","","20","1","12","1217948","1083393","51590","7","6","6","97","0","0","0","13","161","12","148","12","92000","12","12","0","83.3"
"41020586","43896399","31200.0","6750.0","60","10.99","4.43","0.53","678.21","B","B4","120","MORTGAGE","96000.0","NOT_VERIFIED","2015-02-11T12:34:33.000-08:00","2015-02-25T12:36:21.000-08:00","2015-02-11T14:00:00.000-08:00","2015-02-11T12:20:09.000-08:00","","NOT_APPROVED","","credit_card","670xx","KS","0","W","Owner","2015-02-12T02:00:00.000-08:00","0","3","13292","53.4","15.41","1","0.0","1999-12-10T16:00:00.000-08:00","745","749","0","14","","","14","8","3","12","0","40530","24267.0","41.2","29800","41","26565","22","14","0","0","0","0","0","","12","1","8","82465","40530","3685","12","5","5","100","0","0","0","16","153","6","182","8","55900","6","11","0","20.0"
"41050478","43926251","35000.0","10475.0","60","11.53","4.46","0.53","770.27","B","B5","72","MORTGAGE","82000.0","VERIFIED","2015-02-11T07:32:53.000-08:00","2015-02-25T07:38:13.000-08:00","2015-02-11T10:00:00.000-08:00","2015-02-11T07:24:07.000-08:00","2015-02-13T13:26:56.000-08:00","APPROVED","","debt_consolidation","666xx","KS","0","W","Senior SQA Engineer","2015-02-11T22:00:00.000-08:00","0","2","5398","79.9","19.68","0","0.0","1992-09-10T17:00:00.000-07:00","690","694","0","45","","12","45","72","3","8","0","60090","21502.0","79.9","26900","27","56340","13","45","0","0","0","0","0","45","8","1","11","208935","183571","26224","9","3","4","88","0","0","0","11","173","3","269","71","26900","3","5","597","25.0"
